DateTime,stage_cm,manual_stage_cm,discharge_Ls,stage_corr_cm,Discharge_Ls
2021-06-26T16:30:00Z,15.764812652638255,NA,NA,14.764812652638255,24.98579690867863
2021-06-26T16:45:00Z,15.581263734302226,NA,NA,14.581263734302226,24.341566966399263
2021-06-26T17:00:00Z,15.754615490508574,NA,NA,14.754615490508574,24.949785613634674
2021-06-26T17:15:00Z,15.754615490508574,NA,NA,14.754615490508574,24.949785613634674
2021-06-26T17:30:00Z,15.611855220691709,NA,NA,14.611855220691709,24.448354304546623
2021-06-26T17:45:00Z,15.65264386921073,NA,NA,14.65264386921073,24.59110099827968
2021-06-26T18:00:00Z,15.764812652638401,NA,NA,14.764812652638401,24.985796908679145
2021-06-26T18:15:00Z,15.724024004119233,NA,NA,14.724024004119233,24.841907546875017
2021-06-26T18:30:00Z,15.703629679859722,NA,NA,14.703629679859722,24.770118684346468
2021-06-26T18:45:00Z,15.91777008458509,NA,NA,14.91777008458509,25.52908270180878
2021-06-26T19:00:00Z,15.693432517729894,NA,NA,14.693432517729894,24.734263207675255
2021-06-26T19:15:00Z,15.917770084584944,NA,NA,14.917770084584944,25.52908270180826
2021-06-26T19:30:00Z,15.775009814768083,NA,NA,14.775009814768083,25.021834173451975
2021-06-26T19:45:00Z,15.775009814768083,NA,NA,14.775009814768083,25.021834173451975
2021-06-26T20:00:00Z,15.65264386921073,NA,NA,14.65264386921073,24.59110099827968
2021-06-26T20:15:00Z,15.856587111806268,NA,NA,14.856587111806268,25.311067201876757
2021-06-26T20:30:00Z,15.866784273936096,NA,NA,14.866784273936096,25.347338194209986
2021-06-26T20:45:00Z,15.948361570974427,NA,NA,14.948361570974427,25.638441043114355
2021-06-26T21:00:00Z,15.9381644088446,NA,NA,14.9381644088446,25.601962292950116
2021-06-26T21:15:00Z,15.856587111806268,NA,NA,14.856587111806268,25.311067201876757
2021-06-26T21:30:00Z,15.642446707081046,NA,NA,14.642446707081046,24.55537537025335
2021-06-26T21:45:00Z,15.9381644088446,NA,NA,14.9381644088446,25.601962292950116
2021-06-26T22:00:00Z,15.62205238282139,NA,NA,14.62205238282139,24.484002023386317
2021-06-26T22:15:00Z,15.62205238282139,NA,NA,14.62205238282139,24.484002023386317
2021-06-26T22:30:00Z,15.775009814768083,NA,NA,14.775009814768083,25.021834173451975
2021-06-26T22:45:00Z,15.948361570974281,NA,NA,14.948361570974281,25.638441043113836
2021-06-26T23:00:00Z,15.662841031340557,NA,NA,14.662841031340557,24.626852596035388
2021-06-26T23:15:00Z,15.754615490508574,NA,NA,14.754615490508574,24.949785613634674
2021-06-26T23:30:00Z,15.887178598195607,NA,NA,14.887178598195607,25.419958088062568
2021-06-26T23:45:00Z,15.887178598195607,NA,NA,14.887178598195607,25.419958088062568
2021-06-27T00:00:00Z,15.887178598195607,NA,NA,14.887178598195607,25.419958088062568
2021-06-27T00:15:00Z,15.65264386921073,NA,NA,14.65264386921073,24.59110099827968
2021-06-27T00:30:00Z,15.80560130115742,NA,NA,14.80560130115742,25.130101786144763
2021-06-27T00:45:00Z,15.744418328378742,NA,NA,14.744418328378742,24.913800288319063
2021-06-27T01:00:00Z,15.795404139027738,NA,NA,14.795404139027738,25.093986612185297
2021-06-27T01:15:00Z,15.876981436065924,NA,NA,14.876981436065924,25.383635156272096
2021-06-27T01:30:00Z,15.662841031340557,NA,NA,14.662841031340557,24.626852596035388
2021-06-27T01:45:00Z,15.795404139027738,NA,NA,14.795404139027738,25.093986612185297
2021-06-27T02:00:00Z,16.019741705882787,NA,NA,15.019741705882787,25.89451944667104
2021-06-27T02:15:00Z,15.907572922455262,NA,NA,14.907572922455262,25.492681860831166
2021-06-27T02:30:00Z,15.693432517729894,NA,NA,14.693432517729894,24.734263207675255
2021-06-27T02:45:00Z,16.009544543753105,NA,NA,15.009544543753105,25.85785890840519
2021-06-27T03:00:00Z,15.907572922455262,NA,NA,14.907572922455262,25.492681860831166
2021-06-27T03:15:00Z,15.581263734302226,NA,NA,14.581263734302226,24.341566966399263
2021-06-27T03:30:00Z,15.825995625417075,NA,NA,14.825995625417075,25.202410043251344
2021-06-27T03:45:00Z,15.907572922455262,NA,NA,14.907572922455262,25.492681860831166
2021-06-27T04:00:00Z,15.80560130115742,NA,NA,14.80560130115742,25.130101786144763
2021-06-27T04:15:00Z,15.815798463287248,NA,NA,14.815798463287248,25.166242929833615
2021-06-27T04:30:00Z,15.78520697689791,NA,NA,14.78520697689791,25.057897407954197
2021-06-27T04:45:00Z,15.887178598195751,NA,NA,14.887178598195751,25.41995808806308
2021-06-27T05:00:00Z,15.632249544951218,NA,NA,14.632249544951218,24.519675711955394
2021-06-27T05:15:00Z,15.724024004119087,NA,NA,14.724024004119087,24.841907546874506
2021-06-27T05:30:00Z,15.571066572172544,NA,NA,14.571066572172544,24.306023126475072
2021-06-27T05:45:00Z,15.591460896432054,NA,NA,14.591460896432054,24.377136776052836
2021-06-27T06:00:00Z,15.571066572172544,NA,NA,14.571066572172544,24.306023126475072
2021-06-27T06:15:00Z,15.876981436065924,NA,NA,14.876981436065924,25.383635156272096
2021-06-27T06:30:00Z,15.662841031340557,NA,NA,14.662841031340557,24.626852596035388
2021-06-27T06:45:00Z,15.754615490508428,NA,NA,14.754615490508428,24.94978561363416
2021-06-27T07:00:00Z,15.571066572172544,NA,NA,14.571066572172544,24.306023126475072
2021-06-27T07:15:00Z,15.438503464485361,NA,NA,14.438503464485361,23.84631645278372
2021-06-27T07:30:00Z,15.734221166248915,NA,NA,14.734221166248915,24.877840932732347
2021-06-27T07:45:00Z,15.458897788744872,NA,NA,14.458897788744872,23.91675488941072
2021-06-27T08:00:00Z,15.571066572172398,NA,NA,14.571066572172398,24.306023126474564
2021-06-27T08:15:00Z,15.377320491706687,NA,NA,14.377320491706687,23.635624416395274
2021-06-27T08:30:00Z,15.489489275134355,NA,NA,14.489489275134355,24.022607317318524
2021-06-27T08:45:00Z,15.571066572172544,NA,NA,14.571066572172544,24.306023126475072
2021-06-27T09:00:00Z,15.438503464485361,NA,NA,14.438503464485361,23.84631645278372
2021-06-27T09:15:00Z,15.448700626615189,NA,NA,14.448700626615189,23.88152268623303
2021-06-27T09:30:00Z,15.326334681057839,NA,NA,14.326334681057839,23.46076188694916
2021-06-27T09:45:00Z,15.152982924851637,NA,NA,14.152982924851637,22.871085626131784
2021-06-27T10:00:00Z,15.581263734302226,NA,NA,14.581263734302226,24.341566966399263
2021-06-27T10:15:00Z,15.377320491706687,NA,NA,14.377320491706687,23.635624416395274
2021-06-27T10:30:00Z,15.326334681057839,NA,NA,14.326334681057839,23.46076188694916
2021-06-27T10:45:00Z,15.24475738401965,NA,NA,14.24475738401965,23.18233226573682
2021-06-27T11:00:00Z,15.326334681057839,NA,NA,14.326334681057839,23.46076188694916
2021-06-27T11:15:00Z,15.275348870408987,NA,NA,14.275348870408987,23.28654860072493
2021-06-27T11:30:00Z,15.26515170827916,NA,NA,14.26515170827916,23.25178385266652
2021-06-27T11:45:00Z,15.40791197809617,NA,NA,14.40791197809617,23.740853570810053
2021-06-27T12:00:00Z,15.316137518928155,NA,NA,14.316137518928155,23.42586729024686
2021-06-27T12:15:00Z,15.326334681057839,NA,NA,14.326334681057839,23.46076188694916
2021-06-27T12:30:00Z,15.499686437264183,NA,NA,14.499686437264183,24.057943399412213
2021-06-27T12:45:00Z,15.275348870408987,NA,NA,14.275348870408987,23.28654860072493
2021-06-27T13:00:00Z,15.448700626615189,NA,NA,14.448700626615189,23.88152268623303
2021-06-27T13:15:00Z,15.56086941004286,NA,NA,14.56086941004286,24.27050525627975
2021-06-27T13:30:00Z,15.836192787546759,NA,NA,14.836192787546759,25.23860312639744
2021-06-27T13:45:00Z,16.244079272737984,NA,NA,15.244079272737984,26.70762162993334
2021-06-27T14:00:00Z,16.14210765144014,NA,NA,15.142107651440138,26.336471544717803
2021-06-27T14:15:00Z,16.264473596997494,NA,NA,15.264473596997494,26.78216328372275
2021-06-27T14:30:00Z,16.22368494847847,NA,NA,15.223684948478471,26.633183855059432
2021-06-27T14:45:00Z,16.519402650242025,NA,NA,15.519402650242025,27.722698739588377
2021-06-27T15:00:00Z,15.917770084584944,NA,NA,14.917770084584944,25.52908270180826
2021-06-27T15:15:00Z,16.15230481356982,NA,NA,15.15230481356982,26.37346968945905
2021-06-27T15:30:00Z,15.326334681057839,NA,NA,14.326334681057839,23.46076188694916
2021-06-27T15:45:00Z,15.520080761523692,NA,NA,14.520080761523692,24.128693472785713
2021-06-27T16:00:00Z,15.846389949676587,NA,NA,14.846389949676587,25.274822179272917
2021-06-27T16:15:00Z,15.744418328378742,NA,NA,14.744418328378742,24.913800288319063
2021-06-27T16:30:00Z,15.550672247912889,NA,NA,14.550672247912889,24.235013355812306
2021-06-27T16:45:00Z,15.683235355600067,NA,NA,14.683235355600067,24.69843370073292
2021-06-27T17:00:00Z,15.611855220691563,NA,NA,14.611855220691563,24.448354304546115
2021-06-27T17:15:00Z,15.866784273936096,NA,NA,14.866784273936096,25.347338194209986
2021-06-27T17:30:00Z,15.764812652638401,NA,NA,14.764812652638401,24.985796908679145
2021-06-27T17:45:00Z,15.866784273936096,NA,NA,14.866784273936096,25.347338194209986
2021-06-27T18:00:00Z,15.948361570974427,NA,NA,14.948361570974427,25.638441043114355
2021-06-27T18:15:00Z,15.825995625417075,NA,NA,14.825995625417075,25.202410043251344
2021-06-27T18:30:00Z,15.428306302355534,NA,NA,14.428306302355534,23.81113618906329
2021-06-27T18:45:00Z,15.968755895233937,NA,NA,14.968755895233937,25.711476452628958
2021-06-27T19:00:00Z,15.673038193470239,NA,NA,14.673038193470239,24.66263016351946
